370,2297.664,2257.471,2224.406,2220.333,2212.077,2211.354,2209.885,2207.683,2191.150,2179.096,2173.988,2164.398,2154.315,2135.067,2133.035,2130.132,2129.412,2127.439,2123.374,2123.048,2115.859,2089.750,2088.710,2051.021,2046.575,2007.434,2004.870,1955.116,1944.483,1938.547,1902.516,1841.821,1772.139,1764.764,1761.706,1761.011,1718.210,1705.119,1677.391,1664.145,1601.960,1591.032,1573.253,1564.011,1559.020,1548.565,1546.388,1517.208,1511.851,1466.596,1465.073,1462.940,1450.046,1449.441,1428.061,1427.559,1366.746,1334.114,1260.799,1249.839,1197.816,1145.809,1143.040,1125.181,1102.684,951.795,936.179,898.377,889.644,803.980,796.378,730.479,687.725,663.068,640.101,544.638,459.515,417.021,412.149,408.877,402.606,396.300,389.867,283.363,231.646,228.977,214.374,177.823,171.658,161.041,160.304,150.366,141.380,135.742,133.094,126.659,109.612,55.340,36.212,23.615
371,2255.298,2254.461,2252.746,2220.295,2216.875,2205.362,2189.565,2177.967,2177.403,2172.523,2171.593,2170.453,2168.261,2165.532,2154.205,2134.020,2129.182,2123.940,2094.992,2087.749,2086.639,2086.382,2066.212,2062.939,2046.716,2042.921,2004.972,1984.145,1974.545,1961.165,1948.907,1948.656,1929.571,1891.917,1887.402,1795.111,1782.808,1758.095,1748.600,1595.710,1506.737,1492.692,1490.038,1475.366,1454.507,1434.524,1422.120,1417.156,1382.003,1309.930,1308.411,1299.172,1257.564,1231.599,1227.969,1152.638,1152.610,1118.892,1009.929,969.674,924.546,870.182,822.047,772.823,718.198,683.142,676.793,644.046,619.154,590.181,545.718,531.979,466.812,429.989,426.180,413.655,413.628,410.967,389.111,300.847,292.661,273.909,234.442,212.989,207.812,184.079,179.020,170.409,169.213,158.731,156.368,153.381,142.196,136.620,128.030,125.550,108.417,44.944,32.640,24.224
372,2253.039,2253.039,2249.673,2220.698,2214.868,2214.167,2212.891,2210.265,2209.995,2190.797,2190.176,2178.463,2171.487,2169.473,2166.059,2149.778,2145.954,2133.285,2130.480,2129.075,2127.113,2120.753,2096.594,2089.494,2088.343,2082.401,2064.964,2064.964,2054.493,2047.436,2046.972,2041.916,2030.173,2005.838,2001.049,2000.543,1998.776,1992.663,1992.663,1981.526,1979.467,1970.352,1944.578,1922.733,1921.342,1916.847,1901.220,1878.737,1858.104,1846.521,1808.720,1808.720,1728.457,1725.482,1669.838,1667.246,1660.661,1624.235,1604.373,1601.495,1483.996,1410.936,1409.494,1367.558,1336.456,1299.455,1275.068,1265.408,1222.449,1205.873,1121.648,829.990,698.909,615.851,588.786,529.397,511.391,505.399,471.649,470.661,453.165,449.646,434.504,428.410,406.156,387.599,365.707,353.469,278.186,252.434,229.976,211.702,202.967,181.738,165.647,136.596,100.535,49.185,34.408,31.874
373,2257.554,2220.119,2215.344,2213.956,2213.767,2212.937,2211.059,2210.674,2210.613,2210.613,2210.214,2172.683,2172.490,2170.086,2169.682,2164.099,2152.705,2134.650,2129.286,2128.020,2127.335,2125.894,2090.130,2087.520,2086.944,2064.653,2008.008,2005.198,2005.078,1978.485,1949.763,1935.319,1923.840,1923.176,1921.432,1891.542,1885.223,1863.865,1847.106,1808.474,1804.562,1803.565,1778.366,1777.728,1770.393,1759.390,1748.447,1734.153,1728.891,1713.805,1704.647,1656.542,1635.466,1616.064,1615.491,1566.136,1509.107,1490.885,1482.073,1480.622,1426.433,1415.357,1375.098,1351.944,1318.853,1297.928,1283.527,1239.720,1181.151,1173.849,1163.048,1156.716,1103.089,1099.635,1074.718,1049.729,1013.700,1002.895,982.427,776.100,627.647,510.764,489.315,449.291,441.933,410.359,386.789,386.771,370.917,272.797,209.209,208.866,196.151,156.481,152.449,144.772,136.754,109.841,105.680,94.336
374,2250.484,2220.967,2216.242,2215.514,2214.915,2213.645,2212.386,2211.688,2210.415,2172.773,2171.290,2169.228,2169.228,2166.921,2164.090,2163.722,2148.521,2136.653,2127.789,2126.128,2097.079,2096.111,2086.449,2084.799,2084.592,2082.641,2077.080,2076.029,2011.460,2003.003,2002.655,1997.861,1971.106,1967.566,1958.010,1928.582,1921.701,1893.366,1876.661,1875.803,1834.529,1762.120,1751.416,1722.938,1668.258,1623.811,1610.698,1546.501,1497.513,1422.794,1394.377,1358.694,1294.819,1288.131,1283.254,1211.333,1172.231,1161.164,1134.216,1117.062,1024.753,947.238,803.047,799.492,785.982,779.775,756.994,754.766,735.926,732.808,724.362,690.213,671.181,665.787,656.702,520.499,499.704,495.135,474.223,420.786,412.308,399.932,370.189,369.066,348.967,290.345,286.746,285.409,178.056,176.407,168.330,160.659,156.364,150.370,133.268,116.883,108.122,90.122,82.967,66.362
375,2220.421,2218.961,2216.249,2215.854,2212.646,2211.819,2210.231,2210.231,2209.917,2209.185,2208.624,2207.764,2207.045,2171.401,2149.819,2136.879,2130.507,2127.628,2124.886,2117.885,2086.813,2084.423,2055.760,2010.751,2006.576,2006.114,1999.454,1996.007,1994.433,1958.465,1920.647,1916.823,1911.438,1910.598,1867.056,1857.956,1843.708,1828.742,1794.065,1788.123,1779.866,1735.635,1680.932,1648.828,1619.784,1594.857,1528.151,1500.377,1484.347,1478.578,1423.374,1387.441,1372.306,1343.271,1311.104,1295.605,1291.063,1206.962,1184.943,1174.727,1147.324,1137.811,1125.672,1062.946,1005.297,948.839,887.899,854.501,843.925,833.106,808.020,730.439,677.374,648.788,551.474,536.365,438.729,437.471,432.860,425.638,416.991,412.913,390.375,373.625,368.647,347.294,301.944,255.483,246.661,235.249,220.181,196.976,188.213,181.895,156.835,138.931,135.126,100.019,18.148,10.078
376,2294.493,2257.309,2256.657,2255.913,2253.805,2221.266,2214.782,2211.497,2193.282,2191.204,2174.892,2172.730,2169.140,2168.530,2168.530,2168.142,2144.112,2131.845,2130.961,2128.471,2128.037,2124.468,2105.487,2104.321,2095.402,2092.589,2085.950,2085.290,2052.880,2016.945,2014.549,2006.929,2003.744,1989.791,1976.083,1960.976,1960.976,1928.807,1926.707,1900.314,1860.281,1857.124,1843.187,1835.288,1798.502,1791.680,1765.448,1753.800,1743.056,1719.761,1710.377,1698.202,1671.799,1669.352,1635.731,1620.341,1620.341,1573.039,1555.869,1500.261,1423.002,1395.979,1262.640,1209.771,1156.962,1118.076,1101.748,1084.601,1083.125,985.761,953.188,890.773,760.115,747.849,670.120,637.990,565.134,563.885,550.387,546.536,465.931,457.730,431.367,400.383,396.109,318.495,281.297,237.980,219.576,201.741,181.852,180.020,179.238,143.755,141.091,132.552,119.920,110.867,101.248,77.639
377,2250.558,2237.159,2216.080,2213.868,2211.767,2210.858,2191.348,2178.909,2175.956,2174.124,2169.974,2169.235,2168.298,2168.298,2168.013,2166.693,2163.859,2133.886,2132.795,2131.793,2107.625,2093.038,2088.494,2086.139,2051.489,2049.628,2049.353,2049.219,2047.706,2040.660,2009.906,2007.260,1999.880,1996.885,1982.079,1974.690,1962.409,1944.009,1865.097,1849.120,1843.388,1836.932,1829.489,1814.922,1813.218,1807.723,1799.935,1798.359,1796.091,1795.019,1789.994,1773.161,1731.613,1714.752,1702.686,1666.397,1666.210,1634.686,1624.755,1511.907,1500.807,1452.830,1428.852,1414.834,1387.779,1292.215,1235.323,1225.306,1224.931,1172.024,1161.570,1131.542,1021.235,1001.689,992.162,853.080,802.706,746.857,743.100,656.021,652.759,562.171,556.823,545.513,531.790,488.521,444.300,420.447,414.288,399.654,379.874,204.831,160.241,122.400,66.736,52.127,49.580,42.344,33.215,9.323
378,2250.700,2237.029,2216.310,2216.005,2214.054,2212.817,2211.318,2211.318,2210.626,2210.308,2177.202,2175.569,2174.320,2174.276,2172.441,2169.084,2166.720,2143.811,2134.141,2131.858,2131.793,2107.568,2095.852,2095.679,2091.225,2090.357,2087.802,2048.959,2025.875,2010.986,1994.911,1967.314,1967.314,1961.032,1946.358,1922.003,1922.003,1921.464,1903.459,1864.838,1853.286,1829.186,1829.186,1805.588,1803.713,1766.742,1761.670,1758.764,1754.596,1752.916,1710.453,1695.116,1686.400,1596.414,1532.800,1487.093,1471.821,1386.481,1340.073,1336.700,1282.737,1266.906,1256.523,1251.519,1129.862,1030.681,885.394,858.639,832.946,829.862,827.021,750.925,719.571,688.778,633.963,611.538,576.136,573.623,559.694,482.765,476.933,455.402,436.230,416.699,388.191,293.042,273.030,180.419,177.024,155.350,132.409,132.399,131.490,111.768,103.335,89.121,81.250,81.250,43.725,28.918
379,2294.354,2250.449,2233.011,2216.426,2213.496,2211.177,2211.177,2210.557,2210.282,2188.600,2174.770,2173.647,2173.602,2172.614,2170.542,2166.295,2138.498,2136.294,2133.884,2130.998,2125.564,2078.526,2056.225,2053.484,2042.727,2040.605,2015.178,2007.520,1974.776,1964.032,1945.371,1930.972,1925.548,1918.517,1911.740,1884.649,1871.844,1854.314,1797.807,1792.849,1759.492,1751.385,1730.922,1720.576,1715.087,1709.697,1703.459,1696.206,1672.183,1643.299,1642.384,1629.126,1538.519,1506.172,1471.644,1432.853,1305.453,1280.851,1271.503,1269.384,1166.483,1111.286,1059.568,976.515,760.534,660.365,612.538,552.726,525.732,525.406,441.669,432.647,431.350,430.964,430.787,415.974,403.977,377.548,371.241,369.572,343.016,308.032,300.820,264.922,246.614,229.348,224.856,219.611,212.131,200.754,186.405,168.757,165.372,150.917,134.454,133.030,114.687,114.054,104.978,94.960
380,1944.781,1942.707,1942.297,1939.632,1930.010,1930.010,1921.475,1913.042,1895.504,1892.138,1886.523,1884.321,1871.132,1868.242,1862.075,1858.570,1857.746,1857.746,1853.374,1828.113,1828.113,1827.591,1819.771,1818.059,1815.040,1813.074,1782.329,1778.820,1776.510,1759.443,1749.181,1744.776,1741.911,1735.448,1735.161,1703.303,1701.276,1687.309,1674.431,1674.399,1660.625,1630.483,1625.409,1620.701,1613.853,1585.617,1582.552,1576.530,1564.552,1520.413,1507.624,1468.386,1392.735,1387.818,1359.026,1342.742,1335.031,1134.701,1107.092,1026.052,1018.454,963.068,957.563,937.340,744.675,693.190,685.595,493.048,462.125,444.865,440.409,413.983,406.220,406.047,403.350,399.836,382.537,379.379,368.516,352.128,313.203,259.773,255.728,235.386,203.216,162.134,161.228,158.836,154.485,145.425,136.354,119.082,114.127,113.707,107.490,98.597,80.523,69.762,56.752,50.671
381,1948.452,1939.440,1937.477,1937.477,1917.985,1905.441,1903.970,1903.739,1901.758,1900.425,1900.425,1897.897,1886.054,1885.757,1867.674,1864.828,1863.833,1862.886,1861.553,1860.371,1860.295,1858.412,1840.024,1832.221,1826.286,1822.092,1819.379,1807.185,1782.070,1779.036,1771.905,1754.178,1748.990,1746.523,1722.185,1717.673,1716.781,1704.296,1704.296,1667.729,1664.887,1659.434,1646.812,1633.700,1633.700,1593.773,1570.138,1562.521,1557.594,1501.361,1487.649,1482.119,1476.837,1384.236,1289.840,1178.764,1112.272,1109.467,1068.448,1053.028,1050.057,947.343,887.084,843.484,840.284,779.200,750.333,677.998,616.855,587.235,426.018,424.486,376.242,364.638,324.504,323.902,258.461,251.122,250.287,234.237,224.542,221.800,200.173,175.136,173.348,171.752,167.359,166.770,144.996,136.185,132.166,130.532,128.678,112.485,110.887,109.375,90.303,80.706,53.040,42.013
382,1984.502,1948.062,1918.339,1915.229,1915.229,1904.890,1904.115,1902.437,1901.709,1901.465,1888.037,1886.019,1882.403,1866.299,1865.018,1864.783,1861.568,1858.616,1858.616,1858.072,1849.189,1829.842,1821.745,1818.155,1809.934,1806.923,1803.398,1793.163,1788.431,1785.095,1779.499,1767.148,1748.643,1737.032,1730.093,1728.568,1728.568,1719.198,1705.650,1704.934,1675.770,1633.315,1592.143,1558.686,1537.996,1535.982,1488.815,1452.363,1439.756,1438.599,1438.599,1434.829,1404.982,1400.924,1366.647,1311.339,1266.036,1191.517,1169.742,1142.253,1040.203,1033.804,1014.338,974.444,897.836,896.472,874.891,874.215,865.058,845.554,819.963,801.130,719.706,695.859,660.115,646.281,510.550,495.975,440.977,429.861,406.571,401.600,401.543,398.348,396.057,346.572,312.541,236.992,210.237,209.988,163.843,157.508,157.221,148.118,142.003,126.663,104.554,100.570,70.807,69.059
383,2027.963,1985.750,1953.744,1953.427,1944.517,1932.261,1932.261,1926.603,1910.638,1910.484,1906.693,1906.450,1905.006,1902.192,1898.817,1883.752,1871.490,1859.599,1839.756,1835.565,1832.817,1831.976,1826.883,1819.246,1819.230,1816.372,1815.353,1815.353,1791.203,1777.388,1777.348,1773.711,1767.691,1767.329,1751.967,1726.104,1699.693,1687.640,1675.343,1624.846,1601.591,1569.982,1555.501,1517.221,1489.847,1480.807,1460.455,1403.668,1354.929,1338.259,1324.042,1315.367,1289.086,1277.619,1256.876,1175.693,1154.517,988.552,986.329,944.900,939.453,848.720,660.184,645.997,637.703,622.552,523.583,467.568,452.880,443.084,439.440,431.534,415.105,415.054,406.949,399.956,399.874,374.383,373.198,370.004,363.069,348.279,339.296,291.990,271.846,239.751,231.534,218.046,206.979,203.843,182.525,177.478,147.480,144.294,138.558,131.486,104.245,98.306,96.524,77.781
384,1982.714,1967.889,1946.219,1945.456,1944.041,1943.453,1939.550,1907.666,1905.589,1882.477,1880.906,1873.927,1873.927,1867.988,1865.363,1860.444,1845.039,1842.522,1834.795,1830.272,1828.509,1825.956,1822.744,1822.361,1821.433,1820.560,1795.562,1787.141,1784.501,1783.530,1782.067,1774.894,1772.324,1768.665,1753.716,1747.722,1723.737,1718.145,1715.171,1711.694,1706.936,1702.893,1684.632,1668.553,1666.914,1662.756,1662.561,1657.241,1635.425,1627.030,1624.135,1621.869,1600.567,1585.787,1582.834,1572.889,1556.147,1523.986,1519.975,1512.764,1491.527,1479.688,1478.248,1442.141,1438.651,1434.824,1432.950,1391.740,1281.884,1274.642,1265.728,1261.823,1131.660,970.394,932.204,916.700,901.022,816.117,738.364,686.241,607.363,422.369,386.142,372.987,364.293,246.351,196.349,193.194,191.106,171.804,158.022,137.654,137.506,128.311,128.131,127.426,107.295,99.252,96.533,90.126
385,1947.140,1943.338,1940.600,1940.600,1906.220,1872.959,1864.719,1864.432,1863.518,1860.257,1859.150,1858.917,1858.765,1845.424,1840.730,1829.411,1825.243,1821.714,1820.752,1817.763,1815.551,1813.531,1808.083,1799.589,1794.917,1786.342,1780.871,1779.702,1777.557,1776.120,1773.601,1764.126,1758.973,1757.501,1742.504,1715.545,1709.059,1707.005,1686.389,1683.681,1673.743,1665.743,1651.793,1613.165,1600.188,1559.090,1550.073,1537.170,1473.305,1467.581,1429.374,1423.682,1352.766,1329.870,1326.845,1259.441,1211.681,1090.923,1083.377,1052.717,975.386,914.537,852.285,852.081,831.315,816.285,774.519,762.548,709.342,708.496,612.312,611.954,604.159,576.454,520.959,437.753,428.546,422.706,386.634,379.402,371.010,329.121,280.800,255.935,242.780,234.814,211.423,207.199,205.151,199.097,163.993,161.772,144.186,142.567,141.358,120.481,111.649,77.329,40.942,38.205
386,1983.163,1978.906,1978.906,1958.467,1955.571,1948.658,1945.739,1931.003,1909.924,1909.906,1905.223,1905.029,1904.413,1902.134,1894.531,1879.976,1873.016,1869.875,1869.789,1858.968,1824.850,1823.337,1822.528,1821.994,1814.275,1807.780,1806.037,1796.677,1784.880,1780.652,1778.610,1777.822,1777.603,1774.501,1767.055,1755.689,1749.187,1729.726,1692.745,1687.633,1677.034,1647.753,1647.065,1643.375,1640.676,1607.185,1598.218,1590.183,1563.462,1554.859,1546.935,1501.706,1349.400,1319.642,1239.639,1237.339,1177.749,1072.661,1054.996,1024.318,1019.906,974.721,974.612,925.795,773.166,738.442,692.993,682.178,645.550,467.979,459.649,441.043,403.006,389.277,376.166,370.189,362.283,347.303,331.267,324.910,306.492,297.824,241.860,234.906,227.461,225.129,194.270,193.161,181.105,172.692,168.956,168.037,162.322,141.707,139.716,129.681,110.968,109.403,98.351,25.428
387,1982.740,1957.021,1945.574,1944.143,1942.306,1941.208,1938.287,1938.287,1906.785,1904.776,1900.254,1885.832,1881.305,1872.286,1871.359,1868.969,1868.969,1864.245,1860.271,1858.666,1857.029,1856.566,1848.806,1832.149,1828.993,1827.127,1827.127,1824.578,1824.275,1822.679,1822.464,1818.863,1818.718,1817.998,1799.450,1777.719,1765.231,1753.138,1752.634,1748.256,1728.940,1728.922,1698.628,1683.278,1666.427,1664.538,1653.921,1646.845,1627.962,1606.002,1598.309,1555.345,1526.927,1483.874,1480.489,1471.903,1436.127,1396.533,1389.166,1365.111,1342.492,1319.593,1313.686,1257.202,1244.733,1182.077,1172.541,1150.572,1140.416,1068.391,1053.039,955.506,940.220,925.421,905.903,806.705,629.594,568.572,430.754,430.381,428.999,415.256,413.780,413.333,410.778,291.880,287.606,275.923,261.086,237.357,178.583,170.958,135.199,112.122,108.033,103.635,100.623,58.996,39.508,26.096
388,2033.416,1950.529,1946.915,1946.541,1916.048,1910.467,1903.933,1903.188,1896.497,1889.949,1888.439,1878.458,1874.939,1871.835,1871.835,1869.391,1868.824,1864.935,1860.465,1858.256,1847.418,1832.954,1828.477,1827.112,1820.112,1820.112,1819.436,1795.520,1791.730,1785.038,1779.322,1744.087,1716.871,1710.581,1708.008,1703.673,1686.170,1680.268,1674.847,1671.748,1659.288,1641.832,1636.582,1634.771,1628.205,1625.095,1619.957,1607.283,1602.026,1601.465,1552.854,1549.598,1435.124,1356.113,1318.711,1311.416,1301.764,1241.013,1227.440,1112.141,1108.172,995.081,974.778,940.058,904.279,867.537,832.806,614.127,574.169,519.232,504.668,480.338,433.268,417.911,412.240,385.578,369.697,367.240,365.710,345.586,330.190,316.712,260.502,244.979,227.980,213.016,212.999,192.009,186.299,165.310,159.595,157.994,157.596,157.107,126.761,107.846,107.746,102.588,101.903,49.945
389,1992.114,1989.112,1984.664,1979.999,1979.999,1969.705,1946.944,1939.082,1929.201,1927.013,1915.349,1911.544,1910.723,1906.117,1902.131,1901.896,1900.017,1866.950,1866.340,1861.126,1859.801,1857.338,1846.163,1839.745,1825.718,1823.170,1821.162,1816.498,1801.144,1801.144,1788.355,1783.892,1774.395,1768.063,1739.752,1728.981,1728.483,1728.483,1727.568,1705.795,1658.832,1637.036,1568.041,1544.619,1538.788,1506.057,1490.179,1439.141,1366.380,1364.031,1314.221,1307.912,1255.961,1216.757,1215.186,1160.594,1128.356,1042.603,990.292,985.723,971.819,942.042,936.128,934.918,829.172,780.639,772.734,732.375,634.922,570.397,538.577,471.226,446.343,438.944,412.577,404.087,403.512,385.430,383.376,368.543,365.828,337.928,291.834,282.626,271.709,267.262,250.896,225.962,224.051,176.206,152.554,132.575,126.516,123.734,114.893,110.282,109.734,107.490,95.074,52.076
390,2039.870,2014.347,1996.675,1972.262,1972.262,1954.660,1954.660,1942.516,1917.386,1910.590,1908.364,1906.905,1905.413,1904.604,1902.543,1902.536,1879.996,1871.395,1870.718,1862.199,1860.464,1859.257,1859.257,1858.330,1839.925,1837.228,1827.994,1824.335,1813.136,1791.506,1785.405,1775.038,1774.789,1774.619,1774.503,1771.410,1765.286,1760.099,1759.001,1753.954,1734.537,1734.537,1734.411,1717.436,1647.126,1643.398,1635.244,1603.934,1597.817,1570.429,1562.153,1559.141,1397.430,1390.426,1380.318,1369.898,1367.328,1366.605,1361.278,1323.615,1264.299,1217.591,1209.369,1103.678,1088.535,1046.683,976.242,939.962,923.171,905.683,897.988,863.707,807.995,807.995,799.066,791.358,695.574,635.225,577.207,437.453,433.627,427.280,394.796,386.676,379.830,374.111,334.107,313.333,256.315,244.023,197.188,193.203,186.834,178.647,141.930,141.000,119.629,103.487,70.268,40.461
391,1993.245,1993.245,1987.877,1952.381,1947.749,1937.623,1930.900,1930.900,1916.968,1907.489,1907.112,1905.376,1904.116,1903.554,1901.470,1899.816,1884.217,1884.217,1877.891,1868.515,1868.497,1866.688,1864.405,1860.168,1845.013,1830.750,1827.941,1812.712,1796.328,1796.328,1795.057,1782.439,1780.878,1773.749,1757.662,1754.802,1738.279,1723.714,1718.884,1717.091,1715.376,1684.005,1670.864,1662.099,1646.925,1646.925,1619.510,1614.078,1600.362,1545.625,1524.740,1513.782,1513.782,1468.947,1420.042,1392.909,1327.263,1292.346,1230.102,1217.920,1214.441,1182.245,1166.248,1140.265,1117.096,1062.969,958.025,918.154,841.724,832.577,740.356,654.952,626.384,615.688,603.772,538.192,485.829,448.501,433.149,427.858,411.436,392.814,327.406,308.447,305.157,297.859,260.420,254.764,252.199,243.349,234.121,215.182,164.037,159.399,154.415,140.000,129.213,119.541,95.365,53.981
392,2027.523,1985.654,1985.654,1982.241,1956.312,1945.497,1934.031,1934.031,1929.613,1910.861,1906.568,1906.462,1904.177,1900.084,1879.048,1870.230,1869.152,1869.152,1862.032,1860.770,1853.497,1844.182,1829.538,1825.697,1820.965,1812.802,1809.971,1801.135,1785.006,1779.219,1778.657,1757.102,1732.573,1712.072,1709.494,1696.340,1683.884,1680.533,1679.312,1640.411,1633.694,1633.084,1623.606,1622.467,1618.105,1613.793,1612.175,1605.070,1520.223,1500.601,1484.585,1470.007,1443.502,1425.269,1341.632,1330.217,1295.030,1198.228,1156.531,1126.073,1121.173,1099.303,1075.013,1009.729,987.476,980.375,966.764,900.671,868.629,845.652,739.630,732.434,726.859,691.338,643.136,627.342,565.231,547.737,517.845,480.039,479.685,467.117,440.244,423.317,384.157,358.648,322.200,308.012,301.026,266.889,250.825,192.110,184.935,184.812,176.654,159.458,154.064,138.295,95.935,69.305
393,2027.816,1993.730,1990.469,1987.162,1975.781,1975.781,1966.635,1954.056,1948.198,1941.281,1918.480,1910.155,1907.166,1905.867,1903.903,1890.455,1889.723,1889.421,1885.476,1884.355,1884.355,1875.123,1867.675,1865.505,1861.405,1858.249,1841.850,1824.666,1824.666,1819.570,1814.480,1810.389,1805.436,1800.975,1792.964,1781.224,1777.089,1764.349,1716.323,1706.381,1669.858,1664.949,1652.149,1647.710,1645.135,1613.214,1604.752,1602.222,1592.121,1550.814,1476.538,1474.436,1436.081,1418.812,1382.194,1379.818,1360.134,1358.875,1326.119,1317.281,1300.224,1296.174,1235.779,1229.230,1214.429,1209.442,1018.197,1004.275,911.469,881.609,657.528,611.999,598.233,586.635,484.405,472.362,459.654,400.478,387.769,387.158,379.190,359.023,345.145,333.083,299.228,266.800,236.812,180.300,167.450,161.735,161.693,157.004,149.368,137.274,128.976,116.646,101.589,60.829,51.027,43.613
